Label,Left,Top,Right,Bottom,Filename
car,385,358,584,417,1422.jpg
car,803,358,958,397,1422.jpg
car,385,382,816,641,1423.jpg
car,840,339,865,355,1423.jpg
trafficlight,604,269,620,291,1424.jpg
trafficlight,1218,152,1247,207,1424.jpg
trafficlight,685,272,698,290,1424.jpg
trafficlight,763,299,775,313,1424.jpg
car,450,393,793,622,1424.jpg
car,508,359,548,380,1424.jpg
car,412,359,448,380,1424.jpg
stopsign,456,273,477,300,1425.jpg
car,499,387,814,640,1425.jpg
car,530,257,586,284,1425.jpg
trafficlight,708,42,725,82,1426.jpg
trafficlight,553,28,584,76,1426.jpg
trafficlight,855,101,870,136,1426.jpg
car,487,383,795,685,1426.jpg
car,529,223,610,282,1426.jpg
car,573,193,622,228,1426.jpg
car,521,140,544,155,1426.jpg
car,448,155,473,169,1426.jpg
person,1072,183,1102,244,1426.jpg
person,1146,203,1172,272,1426.jpg
person,1104,187,1126,244,1426.jpg
car,481,384,805,608,1427.jpg
trafficlight,717,221,725,236,1428.jpg
car,450,384,805,635,1428.jpg
car,692,287,729,304,1428.jpg
car,356,381,846,640,1429.jpg
car,776,278,821,311,1429.jpg
person,926,275,939,304,1429.jpg
person,704,273,713,302,1429.jpg
car,970,351,1174,442,1430.jpg
car,475,380,778,605,1430.jpg
car,882,336,1022,399,1430.jpg
car,799,329,830,350,1430.jpg
car,762,314,794,333,1430.jpg
car,726,305,747,329,1431.jpg
car,674,306,700,324,1431.jpg
car,434,393,804,625,1431.jpg
car,771,307,793,335,1431.jpg
car,754,305,771,330,1431.jpg
car,796,313,827,347,1431.jpg
car,881,327,945,376,1431.jpg
car,833,317,874,362,1431.jpg
person,999,316,1012,356,1431.jpg
car,485,394,801,596,1432.jpg
car,0,328,75,385,1432.jpg
car,908,379,1279,556,1432.jpg
car,262,322,351,359,1432.jpg
car,770,313,805,342,1432.jpg
car,378,389,820,632,1433.jpg
car,572,275,600,293,1433.jpg
trafficlight,382,179,413,252,1434.jpg
car,3,336,257,493,1434.jpg
car,448,371,821,629,1434.jpg
person,97,341,128,373,1434.jpg
trafficlight,1032,183,1048,219,1435.jpg
car,450,380,769,631,1435.jpg
car,279,297,379,324,1435.jpg
car,209,293,247,309,1435.jpg
car,173,291,209,308,1435.jpg
person,1042,284,1076,379,1435.jpg
person,1018,290,1043,374,1435.jpg
person,727,286,747,346,1435.jpg
trafficlight,606,128,624,170,1436.jpg
trafficlight,760,192,776,232,1436.jpg
car,500,384,833,631,1436.jpg
car,443,306,504,351,1436.jpg
car,1232,327,1278,374,1436.jpg
car,421,301,459,338,1436.jpg
person,850,299,869,357,1436.jpg
person,1025,290,1048,344,1436.jpg
person,820,298,839,357,1436.jpg
trafficlight,85,256,92,271,1437.jpg
trafficlight,111,187,131,213,1437.jpg
truck,844,253,889,324,1437.jpg
car,398,377,968,641,1437.jpg
car,703,291,757,322,1437.jpg
car,785,298,833,335,1437.jpg
car,502,375,814,600,1438.jpg
car,455,297,498,329,1438.jpg
person,853,301,870,333,1438.jpg
car,446,384,776,631,1439.jpg
car,1055,282,1153,323,1439.jpg
car,299,297,391,323,1439.jpg
car,226,292,262,308,1439.jpg
person,714,290,739,342,1439.jpg
person,1006,281,1040,365,1439.jpg
person,989,295,1010,364,1439.jpg
car,476,393,818,622,1440.jpg
car,564,325,639,369,1440.jpg
car,403,341,548,466,1440.jpg
car,432,316,497,349,1440.jpg
car,654,323,789,406,1440.jpg
car,347,311,383,334,1440.jpg
car,473,395,810,623,1441.jpg
car,928,325,1078,389,1441.jpg
car,575,294,611,316,1441.jpg
car,723,279,742,292,1441.jpg
trafficlight,864,92,882,137,1442.jpg
trafficlight,695,195,703,207,1442.jpg
trafficlight,712,86,730,134,1442.jpg
trafficlight,1029,148,1046,187,1442.jpg
trafficlight,729,197,736,209,1442.jpg
trafficlight,431,192,440,203,1442.jpg
trafficlight,474,171,485,185,1442.jpg
trafficlight,436,193,445,204,1442.jpg
car,486,397,787,645,1442.jpg
car,686,245,730,277,1442.jpg
trafficlight,491,263,501,277,1443.jpg
trafficlight,909,219,919,250,1443.jpg
trafficlight,622,290,633,312,1443.jpg
trafficlight,558,271,567,290,1443.jpg
car,498,387,819,619,1443.jpg
car,7,382,236,615,1443.jpg
car,1135,359,1243,405,1443.jpg
car,169,348,361,449,1443.jpg
car,824,321,932,363,1443.jpg
car,390,344,424,369,1443.jpg
car,1228,348,1278,386,1443.jpg
trafficlight,609,242,615,255,1444.jpg
trafficlight,661,259,668,273,1444.jpg
trafficlight,626,268,633,279,1444.jpg
car,477,386,792,627,1444.jpg
car,626,304,660,327,1444.jpg
car,588,322,653,372,1444.jpg
car,559,299,575,311,1444.jpg
car,583,305,638,339,1444.jpg
person,757,297,768,342,1444.jpg
car,366,310,435,338,1445.jpg
car,410,386,790,630,1445.jpg
car,479,309,522,329,1445.jpg
car,779,320,817,341,1445.jpg
person,1154,321,1196,405,1445.jpg
person,960,312,974,354,1445.jpg
car,462,392,802,625,1446.jpg
car,675,308,718,347,1446.jpg
car,769,315,835,362,1446.jpg
car,610,309,644,334,1446.jpg
car,868,324,1058,425,1446.jpg
car,402,307,431,325,1446.jpg
car,590,306,611,318,1446.jpg
car,600,307,628,324,1446.jpg
bus,48,236,252,309,1447.jpg
car,370,358,989,613,1447.jpg
car,525,276,558,297,1447.jpg
car,566,278,602,303,1447.jpg
trafficlight,661,260,668,273,1448.jpg
trafficlight,609,242,615,255,1448.jpg
car,477,387,793,623,1448.jpg
car,626,304,660,327,1448.jpg
car,588,322,653,372,1448.jpg
car,559,299,576,311,1448.jpg
car,582,305,638,338,1448.jpg
person,755,298,767,346,1448.jpg
trafficlight,196,205,226,241,1449.jpg
car,396,385,802,621,1449.jpg
car,169,333,335,435,1449.jpg
car,365,335,505,427,1449.jpg
car,306,331,375,395,1449.jpg
car,6,383,194,625,1449.jpg
car,514,346,538,366,1449.jpg
person,1023,335,1045,394,1449.jpg
trafficlight,455,306,461,318,1450.jpg
car,456,389,783,602,1450.jpg
car,85,347,176,389,1450.jpg
car,1216,317,1279,360,1450.jpg
car,1019,324,1082,349,1450.jpg
car,488,389,817,610,1451.jpg
car,581,329,619,346,1451.jpg
car,623,328,650,341,1451.jpg
trafficlight,653,220,671,242,1452.jpg
trafficlight,202,88,227,152,1452.jpg
truck,799,269,943,390,1452.jpg
car,476,393,797,617,1452.jpg
car,15,327,66,363,1452.jpg
car,746,316,775,338,1452.jpg
trafficlight,651,236,659,253,1453.jpg
trafficlight,707,241,714,259,1453.jpg
truck,731,285,793,357,1453.jpg
car,817,310,894,370,1453.jpg
car,492,386,795,614,1453.jpg
car,285,307,332,329,1453.jpg
person,1073,304,1102,376,1453.jpg
trafficlight,675,103,687,133,1454.jpg
trafficlight,187,136,199,153,1454.jpg
trafficlight,101,104,111,118,1454.jpg
trafficlight,598,109,611,129,1454.jpg
trafficlight,747,143,757,161,1454.jpg
car,487,379,793,664,1454.jpg
car,595,229,672,280,1454.jpg
car,607,202,664,225,1454.jpg
car,233,189,294,208,1454.jpg
trafficlight,661,256,668,271,1455.jpg
trafficlight,605,239,612,253,1455.jpg
car,477,386,794,619,1455.jpg
car,578,320,654,379,1455.jpg
car,554,296,573,312,1455.jpg
car,569,301,630,346,1455.jpg
car,618,302,658,339,1455.jpg
person,775,293,787,341,1455.jpg
car,892,239,1053,328,1456.jpg
car,508,375,822,655,1456.jpg
car,585,233,637,264,1456.jpg
bus,77,236,277,318,1457.jpg
car,383,364,978,629,1457.jpg
car,1,318,276,554,1457.jpg
car,604,280,634,300,1457.jpg
car,558,281,583,300,1457.jpg
trafficlight,771,213,784,246,1458.jpg
trafficlight,657,206,673,233,1458.jpg
trafficlight,498,313,505,322,1458.jpg
trafficlight,357,305,366,318,1458.jpg
bus,110,299,315,396,1458.jpg
car,497,388,837,621,1458.jpg
car,493,354,548,388,1458.jpg
car,700,361,758,382,1458.jpg
car,324,363,376,384,1458.jpg
trafficlight,952,4,979,83,1459.jpg
trafficlight,49,200,61,233,1459.jpg
bus,798,243,1171,343,1459.jpg
car,369,382,833,631,1459.jpg
person,804,404,1023,709,1459.jpg
car,482,387,810,621,1460.jpg
car,614,325,682,371,1460.jpg
car,204,308,306,353,1460.jpg
car,605,310,651,333,1460.jpg
car,648,310,691,330,1460.jpg
car,556,304,576,321,1460.jpg
truck,940,150,1116,209,1461.jpg
car,368,205,454,257,1461.jpg
car,469,386,787,647,1461.jpg
car,504,177,534,195,1461.jpg
car,39,182,140,222,1461.jpg
car,469,393,796,628,1462.jpg
car,529,326,612,384,1462.jpg
car,594,317,633,339,1462.jpg
car,568,308,592,321,1462.jpg
car,583,308,614,323,1462.jpg
car,557,308,577,321,1462.jpg
person,991,319,1015,377,1462.jpg
person,1028,320,1054,381,1462.jpg
car,451,395,786,641,1463.jpg
car,835,277,945,357,1463.jpg
car,837,259,902,309,1463.jpg
person,990,232,1003,274,1463.jpg
trafficlight,952,4,979,83,1464.jpg
trafficlight,49,200,61,233,1464.jpg
bus,798,243,1171,343,1464.jpg
car,370,382,833,631,1464.jpg
person,803,404,1023,709,1464.jpg
bus,90,226,351,285,1465.jpg
car,443,387,787,650,1465.jpg
person,0,210,84,544,1465.jpg
trafficlight,625,256,632,266,1466.jpg
car,470,391,797,617,1466.jpg
car,624,315,665,344,1466.jpg
car,539,317,576,341,1466.jpg
car,616,309,645,332,1466.jpg
car,637,307,663,329,1466.jpg
car,654,309,670,325,1466.jpg
person,854,314,875,379,1466.jpg
person,763,305,774,341,1466.jpg
trafficlight,793,27,816,106,1467.jpg
trafficlight,288,159,302,178,1467.jpg
trafficlight,403,168,412,186,1467.jpg
trafficlight,929,68,954,159,1467.jpg
car,1019,297,1118,340,1467.jpg
car,473,382,773,610,1467.jpg
car,644,276,815,334,1467.jpg
car,123,276,201,301,1467.jpg
car,468,393,802,623,1468.jpg
car,536,320,611,378,1468.jpg
car,552,307,577,320,1468.jpg
car,592,309,625,332,1468.jpg
car,565,308,597,321,1468.jpg
person,1134,323,1167,400,1468.jpg
trafficlight,803,161,832,234,1469.jpg
car,2,324,230,398,1469.jpg
car,508,389,846,631,1469.jpg
car,849,338,976,378,1469.jpg
trafficlight,688,274,701,287,1470.jpg
trafficlight,739,278,748,291,1470.jpg
trafficlight,394,273,403,285,1470.jpg
car,454,388,785,624,1470.jpg
car,713,332,772,372,1470.jpg
car,1132,329,1248,362,1470.jpg
car,290,325,340,349,1470.jpg
car,448,382,773,631,1471.jpg
car,271,300,374,326,1471.jpg
person,728,285,758,350,1471.jpg
person,1034,287,1063,386,1471.jpg
person,1058,279,1108,384,1471.jpg
car,440,387,784,622,1472.jpg
car,351,317,465,363,1472.jpg
car,561,303,612,323,1472.jpg
car,480,389,825,619,1473.jpg
car,791,323,865,376,1473.jpg
car,769,318,792,345,1473.jpg
car,738,313,761,335,1473.jpg
car,674,317,714,350,1473.jpg
car,672,311,700,331,1473.jpg
car,621,308,645,326,1473.jpg
car,779,317,813,361,1473.jpg
car,1220,355,1279,482,1473.jpg
car,635,309,654,325,1473.jpg
car,410,315,449,340,1473.jpg
car,525,308,542,320,1473.jpg
car,577,303,689,380,1474.jpg
car,502,374,854,641,1474.jpg
car,530,282,587,318,1474.jpg
car,722,302,846,344,1474.jpg
person,1023,284,1048,342,1474.jpg
truck,568,344,950,462,1475.jpg
car,496,385,824,609,1475.jpg
car,851,354,1014,409,1475.jpg
car,1048,365,1217,404,1475.jpg
car,535,342,915,469,1475.jpg
car,453,393,786,613,1476.jpg
train,7,195,423,474,1477.jpg
bus,0,202,428,422,1477.jpg
car,421,382,777,631,1477.jpg
car,694,297,740,317,1477.jpg
trafficlight,48,201,64,235,1478.jpg
bus,237,306,452,370,1478.jpg
car,0,380,1061,719,1478.jpg
car,752,348,850,393,1478.jpg
car,501,376,819,606,1479.jpg
car,657,329,681,344,1479.jpg
car,687,331,708,342,1479.jpg
trafficlight,1018,0,1080,50,1480.jpg
trafficlight,187,134,198,156,1480.jpg
trafficlight,326,146,335,160,1480.jpg
trafficlight,200,135,211,154,1480.jpg
trafficlight,454,191,466,211,1480.jpg
car,636,279,804,342,1480.jpg
car,400,376,794,625,1480.jpg
car,517,276,660,331,1480.jpg
car,1,266,111,305,1480.jpg
car,994,294,1144,352,1480.jpg
car,470,393,794,618,1481.jpg
car,789,360,915,407,1481.jpg
car,246,333,354,375,1481.jpg
car,157,329,254,367,1481.jpg
car,788,307,819,332,1481.jpg
car,760,311,797,336,1481.jpg
person,1097,323,1119,389,1481.jpg
car,342,375,900,620,1482.jpg
car,818,277,859,310,1482.jpg
trafficlight,470,321,482,346,1483.jpg
car,481,388,802,604,1483.jpg
car,893,343,1102,428,1483.jpg
car,206,343,307,392,1483.jpg
car,715,332,773,370,1483.jpg
car,16,363,223,443,1484.jpg
car,1033,349,1102,377,1484.jpg
car,438,388,791,640,1484.jpg
car,1224,352,1279,371,1484.jpg
person,914,337,946,422,1484.jpg
trafficlight,779,182,794,218,1485.jpg
trafficlight,642,169,657,206,1485.jpg
trafficlight,372,293,380,311,1485.jpg
trafficlight,916,235,932,272,1485.jpg
trafficlight,1225,262,1244,285,1485.jpg
trafficlight,300,293,309,312,1485.jpg
bus,0,296,218,420,1485.jpg
car,463,390,795,603,1485.jpg
car,419,358,499,403,1485.jpg
car,341,362,386,381,1485.jpg
car,318,346,344,360,1485.jpg
trafficlight,662,244,670,259,1486.jpg
truck,711,289,765,346,1486.jpg
car,771,311,817,349,1486.jpg
car,479,389,792,610,1486.jpg
person,932,305,947,354,1486.jpg
person,0,179,45,363,1486.jpg
bus,88,225,364,285,1487.jpg
car,438,392,765,638,1487.jpg
car,583,329,643,350,1488.jpg
car,470,391,800,609,1488.jpg
car,369,326,426,353,1488.jpg
car,690,330,735,345,1488.jpg
bus,40,221,324,288,1489.jpg
car,465,387,798,650,1489.jpg
trafficlight,661,259,668,273,1490.jpg
trafficlight,609,242,615,255,1490.jpg
trafficlight,626,268,633,279,1490.jpg
car,477,385,793,625,1490.jpg
car,626,304,660,327,1490.jpg
car,587,322,654,372,1490.jpg
car,557,297,578,313,1490.jpg
car,583,305,638,339,1490.jpg
person,759,296,769,339,1490.jpg
car,478,382,801,610,1491.jpg
car,499,387,825,627,1492.jpg
car,753,347,787,364,1492.jpg
car,0,355,187,448,1493.jpg
car,1005,350,1075,377,1493.jpg
car,422,385,801,642,1493.jpg
car,1209,353,1252,371,1493.jpg
car,0,339,41,389,1493.jpg
person,898,337,930,422,1493.jpg
trafficlight,609,242,615,255,1494.jpg
trafficlight,661,259,668,273,1494.jpg
trafficlight,626,268,633,279,1494.jpg
car,478,386,793,627,1494.jpg
car,626,304,660,327,1494.jpg
car,588,322,654,372,1494.jpg
car,559,299,576,311,1494.jpg
car,583,305,638,339,1494.jpg
person,755,294,767,345,1494.jpg
car,357,381,844,640,1495.jpg
car,777,278,821,312,1495.jpg
person,926,275,938,305,1495.jpg
person,704,273,713,301,1495.jpg
trafficlight,281,217,294,242,1496.jpg
car,865,328,1240,511,1496.jpg
car,818,323,962,390,1496.jpg
car,562,315,627,363,1496.jpg
car,445,393,796,629,1496.jpg
car,214,310,318,367,1496.jpg
car,614,346,717,390,1496.jpg
car,433,308,519,337,1497.jpg
car,507,396,848,624,1497.jpg
car,46,307,160,356,1497.jpg
car,511,308,552,330,1497.jpg
car,474,394,791,639,1498.jpg
car,356,239,429,283,1498.jpg
car,632,230,658,247,1498.jpg
car,673,223,697,240,1498.jpg
person,893,249,905,277,1498.jpg
car,451,390,801,617,1499.jpg
person,838,284,863,349,1499.jpg
person,871,285,894,348,1499.jpg
person,1243,222,1275,333,1499.jpg
trafficlight,777,187,791,234,1500.jpg
trafficlight,474,307,482,316,1500.jpg
trafficlight,310,294,318,311,1500.jpg
bus,2,300,240,415,1500.jpg
car,464,391,792,613,1500.jpg
car,438,346,509,399,1500.jpg
car,335,362,385,380,1500.jpg
car,652,361,708,383,1500.jpg
car,875,272,1016,368,1501.jpg
car,961,386,1276,719,1501.jpg
car,431,402,775,643,1501.jpg
bus,79,237,272,313,1502.jpg
car,379,368,980,628,1502.jpg
car,552,278,581,299,1502.jpg
car,592,279,625,303,1502.jpg
car,0,387,142,698,1502.jpg
trafficlight,351,202,363,227,1503.jpg
trafficlight,578,271,585,283,1503.jpg
trafficlight,618,273,624,283,1503.jpg
car,510,385,843,614,1503.jpg
car,465,320,538,372,1503.jpg
car,632,302,668,328,1503.jpg
car,515,303,556,327,1503.jpg
person,907,308,932,372,1503.jpg
car,473,388,793,623,1504.jpg
car,473,256,510,290,1504.jpg
car,639,258,661,277,1504.jpg
car,476,395,808,610,1505.jpg
car,555,324,618,348,1505.jpg
car,295,319,369,356,1505.jpg
car,655,324,696,340,1505.jpg
car,632,323,656,338,1505.jpg
person,74,319,89,359,1505.jpg
person,53,316,67,358,1505.jpg
trafficlight,1095,1,1136,54,1506.jpg
trafficlight,407,198,417,212,1506.jpg
trafficlight,703,205,716,216,1506.jpg
trafficlight,486,188,494,202,1506.jpg
trafficlight,743,209,754,221,1506.jpg
trafficlight,482,190,490,206,1506.jpg
truck,10,6,206,305,1506.jpg
car,477,395,793,646,1506.jpg
car,708,261,752,299,1506.jpg
bus,24,215,301,293,1507.jpg
car,462,382,798,655,1507.jpg
trafficlight,522,281,531,290,1508.jpg
trafficlight,569,283,579,295,1508.jpg
car,482,389,817,606,1508.jpg
car,711,365,780,401,1508.jpg
car,495,343,523,361,1508.jpg
car,336,336,363,354,1508.jpg
car,466,309,485,318,1508.jpg
car,437,309,454,319,1508.jpg
car,448,394,788,614,1509.jpg
car,498,315,551,350,1510.jpg
car,454,389,787,614,1510.jpg
car,906,301,970,324,1510.jpg
car,275,300,348,327,1510.jpg
car,701,304,722,318,1510.jpg
